	pbanka_id	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	pool	Gene IDs	gene_product	gene_symbol
305	PBANKA_0808900	-9.423574613	0.553651281	0.306529741	-8.316272051	-10.53087718	Reduced	Not applied	Mf1 and Mf2	-0.991492605	0.093221683	0.008690282	-0.805049239	-1.177935971	No Power	Not applied	Mf1 and Mf2	pool6	PBANKA_0808900_pool6	"ATP-dependent protease ATPase subunit ClpY, putative"	ClpY
306	PBANKA_0705900	-1.084393346	0.130373581	0.016997271	-0.823646184	-1.345140507	No Power	Not applied	Mf1 and Mf2	-0.988480578	0.162182391	0.026303128	-0.664115796	-1.31284536	No Power	Not applied	Mf1 and Mf2	pool6	PBANKA_0705900_pool6	"lipase maturation factor, putative"	LMF1
307	PBANKA_1434300	-1.650026343	0.668632914	0.447069973	-0.312760515	-2.987292171	No Power	Not applied	Mf1	-0.977614245	0.305536551	0.093352584	-0.366541143	-1.588687348	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1434300_pool3	"conserved Plasmodium protein, unknown function"	NA
308	PBANKA_1019800	-0.26745815	0.363739203	0.132306208	0.460020257	-0.994936556	Not Reduced	Not applied	Mf1	-0.971013583	0.748792775	0.56069062	0.526571967	-2.468599132	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1019800_pool1	"calcium-dependent protein kinase, putative"	NA
309	PBANKA_0402400	-0.149834439	0.10446214	0.010912339	0.059089842	-0.35875872	Not Reduced	Not applied	Mf1 and Mf2	-0.964397298	1.134909434	1.288019423	1.305421569	-3.234216166	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0402400_pool2	"IBR domain protein, putative"	NA
310	PBANKA_0814200	-0.515023747	0.062234071	0.00387308	-0.390555606	-0.639491888	Not Reduced	Not applied	Mf1 and Mf2	-0.964015023	0.108180077	0.011702929	-0.747654869	-1.180375177	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_0814200_pool3	"elongation factor 1-beta, putative"	NA
311	PBANKA_0615100	-1.390760426	0.238085464	0.056684688	-0.914589498	-1.866931353	No Power	Not applied	Mf1 and Mf2	-0.963894796	0.144158211	0.02078159	-0.675578374	-1.252211217	No Power	Not applied	Mf1 and Mf2	pool6	PBANKA_0615100_pool6	"queuine tRNA-ribosyltransferase, putative"	NA
312	PBANKA_1359200	-1.199869692	0.219327764	0.048104668	-0.761214164	-1.638525219	No Power	Not applied	Mf1 and Mf2	-0.952642036	0.159351991	0.025393057	-0.633938054	-1.271346018	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1359200_pool1	"DNA/RNA-binding protein Alba 2, putative"	ALBA2
313	PBANKA_1442800	0.159060142	0.243136505	0.05911536	0.645333153	-0.327212869	No Power	applied	Both feed noisy	-0.952142802	0.112030338	0.012550797	-0.728082127	-1.176203478	No Power	Not applied	Mf1	pool4	PBANKA_1442800_pool4	leucine-rich repeat protein	LRR13
314	PBANKA_1300700	0.552930488	1.335899706	1.784628024	3.224729899	-2.118868924	No Power	Not applied	Mf1 and Mf2	-0.948379945	0.232606975	0.054106005	-0.483165996	-1.413593895	No Power	Not applied	Mf1 and Mf2	pilot	PBANKA_1300700_pilot	LCCL domain-containing protein	CCp1
315	PBANKA_1323200	-6.02639977	0.603790752	0.364563272	-4.818818266	-7.233981274	Reduced	Not applied	Mf1 and Mf2	-0.946385125	0.139333459	0.019413813	-0.667718207	-1.225052043	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1323200_pool2	"conserved Plasmodium protein, unknown function"	NA
316	PBANKA_1463700	0.278732921	0.275968417	0.076158567	0.830669756	-0.273203914	Not Reduced	Not applied	Mf1 and Mf2	-0.940161893	0.438656243	0.1924193	-0.062849407	-1.81747438	No Power	Not applied	Mf1	pool2	PBANKA_1463700_pool2	"DNA repair protein rhp16, putative"	NA
317	PBANKA_0931500	0.246604828	0.318683974	0.101559475	0.883972775	-0.390763119	Not Reduced	Not applied	Mf1 and Mf2	-0.931732955	0.418202309	0.174893172	-0.095328336	-1.768137573	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_0931500_pool4	"folate transporter 2, putative"	FT2
318	PBANKA_0917100	-0.894108018	0.269915117	0.07285417	-0.354277785	-1.433938252	No Power	Not applied	Mf1 and Mf2	-0.914784983	0.286336138	0.081988384	-0.342112708	-1.487457258	No Power	Not applied	Mf1 and Mf2	pool6	PBANKA_0917100_pool6	"serpentine receptor, putative"	NA
319	PBANKA_0717200	0.001431322	0.444428156	0.197516386	0.890287635	-0.887424991	No Power	applied	Both feed noisy	-0.912758609	0.189061466	0.035744238	-0.534635677	-1.290881542	No Power	applied	Both feed noisy	pool4	PBANKA_0717200_pool4	"conserved Plasmodium protein, unknown function"	NA
320	PBANKA_0908400	0.010899025	0.769583414	0.592258631	1.550065852	-1.528267802	No Power	applied	Both feed noisy	-0.901458959	0.422279903	0.178320317	-0.056899153	-1.746018766	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_0908400_pool1	"conserved Plasmodium protein, unknown function"	NA
321	PBANKA_0806400	-0.281781159	0.198184565	0.039277122	0.114587971	-0.678150289	Not Reduced	Not applied	Mf1 and Mf2	-0.894879978	0.200553295	0.040221624	-0.493773388	-1.295986567	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_0806400_pool3	"conserved protein, unknown function"	NA
322	PBANKA_0507900	0.793764	0.37183396	0.138260494	1.53743192	0.050096079	Not Reduced	Not applied	Mf1 and Mf2	-0.889341276	0.132047007	0.017436412	-0.625247263	-1.15343529	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0507900_pool2	"conserved Plasmodium protein, unknown function"	NA
323	PBANKA_1207900	-0.286533662	0.394277434	0.155454695	0.502021206	-1.075088529	No Power	applied	Both feed noisy	-0.888972424	0.525387652	0.276032185	0.161802881	-1.939747728	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1207900_pool3	"protein phosphatase PPM10, putative"	PPM10
324	PBANKA_0911300	-8.99133604	0.690354263	0.476589008	-7.610627515	-10.37204457	Reduced	Not applied	Mf1 and Mf2	-0.888328467	0.092561628	0.008567655	-0.703205211	-1.073451724	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0911300_pool6	"UVB-resistance protein UVR8 homologue, putative"	NA
325	PBANKA_1137400	-0.841481417	0.300040651	0.090024392	-0.241400115	-1.44156272	No Power	Not applied	Mf1 and Mf2	-0.881612315	0.212396623	0.045112325	-0.45681907	-1.306405561	No Power	Not applied	Mf1	pool2	PBANKA_1137400_pool2	"conserved Plasmodium protein, unknown function"	NA
326	PBANKA_0623200	-3.864262432	1.359514289	1.848279102	-1.145233854	-6.58329101	No Power	Not applied	Mf1 and Mf2	-0.869438885	0.4323044	0.186887094	-0.004830086	-1.734047685	No Power	applied	Both feed noisy	pool1	PBANKA_0623200_pool1	"lysophospholipase, putative"	NA
327	PBANKA_1241000	-0.046398487	0.655414982	0.429568799	1.264431477	-1.357228452	No Power	Not applied	Mf1 and Mf2	-0.867022075	0.380976836	0.145143349	-0.105068404	-1.628975747	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1241000_pool1	"ADP-ribosylation factor GTPase-activating protein, putative"	ARF-GAP
328	PBANKA_0315000	-1.604100324	0.654181852	0.427953896	-0.29573662	-2.912464028	No Power	Not applied	Mf2	-0.864699974	0.802735497	0.644384278	0.740771019	-2.470170967	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_0315000_pool4	"rRNA methyltransferase, putative"	NA
329	PBANKA_0417100	0.659551884	0.796122446	0.633810949	2.251796776	-0.932693009	Not Reduced	Not applied	Mf2	-0.858704125	0.339176571	0.115040746	-0.180350983	-1.537057267	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_0417100_pool3	"conserved protein, unknown function"	NA
330	PBANKA_1002600	0.170690642	0.112855664	0.012736401	0.396401971	-0.055020687	Not Reduced	Not applied	Mf1 and Mf2	-0.856003098	0.122325751	0.014963589	-0.611351597	-1.100654599	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1002600_pool3	"6-cysteine protein P41, putative"	P41
331	PBANKA_1303400	-0.024200726	0.105284368	0.011084798	0.18636801	-0.234769461	Not Reduced	Not applied	Mf1 and Mf2	-0.850855493	0.593655964	0.352427404	0.336456435	-2.038167421	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1303400_pool1	oocyst rupture protein 2	ORP2
332	PBANKA_1020700	-5.098171135	0.236940681	0.056140886	-4.624289774	-5.572052496	Reduced	Not applied	Mf1 and Mf2	-0.848260639	0.517554552	0.267862714	0.186848464	-1.883369743	No Power	applied	Both feed noisy	pool2	PBANKA_1020700_pool2	"conserved Plasmodium protein, unknown function"	NA
333	PBANKA_1007600	-0.055021044	0.191571744	0.036699733	0.328122444	-0.438164532	No Power	applied	Both feed noisy	-0.846997726	0.457247512	0.209075287	0.067497298	-1.761492751	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_1007600_pool4	"erythrocyte vesicle protein 1, putative"	EVP1
334	PBANKA_1032400	0.728115433	0.524718116	0.275329101	1.777551665	-0.321320799	Not Reduced	Not applied	Mf2	-0.839770247	0.441964064	0.195332234	0.04415788	-1.723698374	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_1032400_pool4	"alpha/beta hydrolase, putative"	NA
335	PBANKA_1312800	-0.724310156	0.117127895	0.013718944	-0.490054366	-0.958565946	Not Reduced	Not applied	Mf1 and Mf2	-0.833767629	0.118481598	0.014037889	-0.596804433	-1.070730825	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1312800_pool1	"CLASP domain-containing protein, putative"	NA
336	PBANKA_0711200	-1.108887866	0.480190266	0.230582692	-0.148507333	-2.069268399	No Power	Not applied	Mf1	-0.825498476	0.204479054	0.041811683	-0.416540369	-1.234456583	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_0711200_pool3	"conserved protein, unknown function"	NA
337	PBANKA_0622400	-0.737335034	0.402053835	0.161647286	0.066772636	-1.541442704	No Power	Not applied	Mf1	-0.822973623	0.469493492	0.220424139	0.116013361	-1.761960608	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0622400_pool2	"kinesin-19, putative"	NA
338	PBANKA_1305200	0.102721929	0.42045817	0.176785073	0.94363827	-0.738194411	No Power	applied	Both feed noisy	-0.820221709	0.18201938	0.033131055	-0.456182949	-1.18426047	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_1305200_pool4	"serine/threonine protein kinase, putative"	NA
339	PBANKA_0522300	1.307866164	0.348945031	0.121762635	2.005756226	0.609976102	Not Reduced	Not applied	Mf2	-0.820188021	0.159064785	0.025301606	-0.502058451	-1.138317591	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0522300_pool4	"conserved Plasmodium protein, unknown function"	NA
340	PBANKA_1342500	-0.446897698	0.231388959	0.05354085	0.01588022	-0.909675616	No Power	applied	Both feed noisy	-0.811476127	0.584228717	0.341323194	0.356981308	-1.979933561	No Power	applied	Both feed noisy	pool1	PBANKA_1342500_pool1	"conserved Plasmodium protein, unknown function"	NA
341	PBANKA_1032100	-0.19735279	0.06724345	0.004521682	-0.062865889	-0.331839691	Not Reduced	Not applied	Mf1 and Mf2	-0.803092769	0.090468213	0.008184498	-0.622156342	-0.984029196	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1032100_pool6	rhoptry-associated protein 1	RAP1
342	PBANKA_1426100	0.891984968	0.672234742	0.451899548	2.236454452	-0.452484516	Not Reduced	Not applied	Mf2	-0.793025368	0.113672849	0.012921517	-0.56567967	-1.020371065	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1426100_pool4	"conserved protein, unknown function"	NA
343	PBANKA_1019100	-0.256002604	0.4797957	0.230203914	0.703588797	-1.215594004	No Power	applied	Both feed noisy	-0.792806438	0.456237984	0.208153098	0.119669529	-1.705282406	No Power	Not applied	Mf2	pool4	PBANKA_1019100_pool4	"DEAD/DEAH box helicase, putative"	NA
344	PBANKA_0209600	-0.568811621	0.242619743	0.05886434	-0.083572135	-1.054051107	No Power	applied	Both feed noisy	-0.790686203	0.924939515	0.855513106	1.059192826	-2.640565232	No Power	applied	Both feed noisy	pool1	PBANKA_0209600_pool1	"conserved Plasmodium protein, unknown function"	NA
345	PBANKA_1104100	0.152845278	0.248880059	0.061941284	0.650605396	-0.344914839	No Power	applied	Both feed noisy	-0.785327284	0.162281011	0.026335126	-0.460765263	-1.109889306	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1104100_pool3	"MOLO1 domain-containing protein, putative"	NA
346	PBANKA_0912300	-0.807469823	0.308870597	0.095401046	-0.189728628	-1.425211018	No Power	Not applied	Mf1 and Mf2	-0.781443663	0.11296718	0.012761584	-0.555509303	-1.007378022	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0912300_pool1	"tudor staphylococcal nuclease, putative"	TSN
347	PBANKA_1451200	-0.325724715	0.579851501	0.336227763	0.833978286	-1.485427717	No Power	Not applied	Mf1	-0.78056441	0.431283471	0.186005432	0.082002532	-1.643131352	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1451200_pool3	"p25-alpha family protein, putative"	NA
348	PBANKA_0410650	-0.545384973	0.322364087	0.103918605	0.099343201	-1.190113148	No Power	applied	Both feed noisy	-0.779354226	0.450940286	0.203347141	0.122526346	-1.681234797	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0410650_pool2	"conserved Plasmodium protein, unknown function"	NA
349	PBANKA_0911400	-1.581485962	0.269035029	0.072379847	-1.043415904	-2.119556021	No Power	Not applied	Mf1 and Mf2	-0.77705456	0.160828769	0.025865893	-0.455397021	-1.098712099	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0911400_pool6	"CLPTM1 domain-containing protein, putative"	NA
350	PBANKA_0810700	1.660114811	0.724985008	0.525603262	3.110084828	0.210144794	Not Reduced	Not applied	Mf2	-0.776706045	0.113415121	0.01286299	-0.549875803	-1.003536288	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0810700_pool3	"subpellicular microtubule protein 1, putative"	SPM1
351	PBANKA_0311900	-1.704467037	0.055318118	0.003060094	-1.593830801	-1.815103274	Reduced	Not applied	Mf1 and Mf2	-0.776478743	0.095203549	0.009063716	-0.586071646	-0.96688584	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0311900_pool6	"RING zinc finger protein, putative"	NA
352	PBANKA_1116100	-0.731348705	0.116356295	0.013538787	-0.498636114	-0.964061295	Not Reduced	Not applied	Mf1 and Mf2	-0.773819418	1.346219033	1.812305684	1.918618648	-3.466257484	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1116100_pool2	"conserved protein, unknown function"	NA
353	PBANKA_0608000	-0.082805509	0.408992235	0.167274648	0.73517896	-0.900789978	Not Reduced	Not applied	Mf1 and Mf2	-0.76946535	0.272398711	0.074201058	-0.224667929	-1.314262772	No Power	Not applied	Mf1	pool2	PBANKA_0608000_pool2	porphobilinogen deaminase	PBGD
354	PBANKA_0313800	-2.582570559	0.239513875	0.057366896	-2.10354281	-3.061598308	Reduced	Not applied	Mf1 and Mf2	-0.764434481	0.141611888	0.020053927	-0.481210706	-1.047658256	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0313800_pool6	"ATP synthase subunit alpha, mitochondrial, putative"	NA
355	PBANKA_1211000	-4.825897744	1.513740612	2.291410641	-1.798416519	-7.853378969	Reduced	Not applied	Mf1 and Mf2	-0.764130662	0.09588864	0.009194631	-0.572353383	-0.955907942	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1211000_pool6	"GMP synthase [glutamine-hydrolyzing], putative"	GMPS
356	PBANKA_0411600	0.177718677	0.384394012	0.147758756	0.9465067	-0.591069346	No Power	applied	Both feed noisy	-0.763083469	0.198739834	0.039497522	-0.365603801	-1.160563137	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_0411600_pool4	"conserved Plasmodium protein, unknown function"	NA
357	PBANKA_1033300	0.278245656	0.406824209	0.165505937	1.091894074	-0.535402762	Not Reduced	Not applied	Mf1 and Mf2	-0.762263506	0.131610898	0.017321428	-0.49904171	-1.025485302	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1033300_pool2	"conserved Plasmodium protein, unknown function"	NA
358	PBANKA_1402700	-0.604024293	0.129920137	0.016879242	-0.344184019	-0.863864566	Not Reduced	Not applied	Mf1 and Mf2	-0.760363885	0.251601191	0.063303159	-0.257161504	-1.263566267	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1402700_pool1	"CorA-like Mg2+ transporter protein, putative"	MIT2
359	PBANKA_1428900	-5.636620613	0.616389045	0.379935455	-4.403842522	-6.869398703	Reduced	Not applied	Mf1 and Mf2	-0.752859305	0.109792366	0.012054364	-0.533274574	-0.972444037	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1428900_pool6	"bromodomain protein 2, putative"	BDP2
360	PBANKA_1442400	-0.91071412	0.098938039	0.009788736	-0.712838041	-1.108590199	Not Reduced	Not applied	Mf1 and Mf2	-0.75229278	0.094363901	0.008904546	-0.563564979	-0.941020581	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1442400_pool1	"conserved Plasmodium protein, unknown function"	NA
361	PBANKA_1311500	0.340171423	0.176949467	0.031311114	0.694070356	-0.013727511	Not Reduced	Not applied	Mf1 and Mf2	-0.751911059	0.124593599	0.015523565	-0.502723861	-1.001098258	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1311500_pool4	"conserved protein, unknown function"	NA
362	PBANKA_0901800	1.146532642	0.376561401	0.141798489	1.899655444	0.39340984	Not Reduced	Not applied	Mf2	-0.751773246	0.40514167	0.164139773	0.058510093	-1.562056586	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_0901800_pool4	"conserved Plasmodium protein, unknown function"	NA
363	PBANKA_1406600	-0.404464747	0.366032521	0.133979807	0.327600296	-1.136529789	Not Reduced	Not applied	Mf1	-0.750489031	0.087008439	0.007570468	-0.576472154	-0.924505909	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1406600_pool3	"CCAAT-binding transcription factor, putative"	NA
364	PBANKA_0825300	0.463675895	0.350728391	0.123010404	1.165132677	-0.237780888	Not Reduced	Not applied	Mf1 and Mf2	-0.748052958	0.897552923	0.80560125	1.047052888	-2.543158804	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0825300_pool2	"conserved Plasmodium protein, unknown function"	NA
365	PBANKA_0303400	-0.691384114	0.146340836	0.02141564	-0.398702442	-0.984065786	Not Reduced	Not applied	Mf1 and Mf2	-0.742555301	0.464651057	0.215900605	0.186746813	-1.671857415	No Power	Not applied	Mf1	pool2	PBANKA_0303400_pool2	"RNA-binding protein, putative"	NA
366	PBANKA_1213700	0.515775833	0.674024781	0.454309406	1.863825396	-0.83227373	Not Reduced	Not applied	Mf1 and Mf2	-0.739664423	0.432846177	0.187355813	0.126027931	-1.605356777	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1213700_pool2	"methionine aminopeptidase 1b, putative"	METAP1b
367	PBANKA_0927700	-0.764096911	0.381518395	0.145556285	-0.001060122	-1.5271337	No Power	Not applied	Mf1	-0.735636315	0.204823826	0.0419528	-0.325988664	-1.145283967	Not Reduced	Not applied	Mf1	pool1	PBANKA_0927700_pool1	"DDRGK domain-containing protein, putative"	NA
368	PBANKA_0911000	0.08831819	0.142677085	0.020356751	0.37367236	-0.197035979	Not Reduced	Not applied	Mf1 and Mf2	-0.731312379	0.19636087	0.038557591	-0.338590639	-1.124034119	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0911000_pool2	"calcium-binding protein, putative"	NA
369	PBANKA_1354600	-0.547639266	0.488145607	0.238286133	0.428651948	-1.523930479	No Power	Not applied	Mf1	-0.722022162	0.273592036	0.074852602	-0.174838091	-1.269206233	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1354600_pool3	"inner membrane complex suture component, putative"	ISC1
370	PBANKA_0418100	-3.448855584	0.800360715	0.640577274	-1.848134154	-5.049577013	Reduced	Not applied	Mf1 and Mf2	-0.720414161	0.203631387	0.041465742	-0.313151386	-1.127676935	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0418100_pool1	"conserved protein, unknown function"	NA
371	PBANKA_1005500	-0.068183916	0.189218044	0.035803468	0.310252171	-0.446620003	Not Reduced	Not applied	Mf1 and Mf2	-0.714642359	0.206590796	0.042679757	-0.301460766	-1.127823952	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1005500_pool3	"AAA family ATPase, putative"	NA
372	PBANKA_1108000	0.441891201	0.308931488	0.095438664	1.059754176	-0.175971774	Not Reduced	Not applied	Mf1 and Mf2	-0.713174388	0.232242369	0.053936518	-0.24868965	-1.177659125	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1108000_pool1	"conserved protein, unknown function"	NA
373	PBANKA_0910200	-10.44629876	0.179916854	0.032370074	-10.08646506	-10.80613247	Reduced	Not applied	Mf1 and Mf2	-0.711476153	0.167796805	0.028155768	-0.375882542	-1.047069763	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0910200_pool6	protein phosphatase PPM2	PPM2
374	PBANKA_0707100	-2.54276815	0.246563566	0.060793592	-2.049641019	-3.035895282	Reduced	Not applied	Mf1 and Mf2	-0.710928646	0.115666753	0.013378798	-0.47959514	-0.942262153	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0707100_pool3	inner membrane complex protein 1i	IMC1i
375	PBANKA_0806700	-0.673657917	0.304835871	0.092924908	-0.063986175	-1.283329658	No Power	Not applied	Mf1	-0.707633575	0.17139657	0.029376784	-0.364840435	-1.050426715	Not Reduced	Not applied	Mf1	pool1	PBANKA_0806700_pool1	"conserved Plasmodium protein, unknown function"	NA
376	PBANKA_1103300	1.501499593	0.506467943	0.256509777	2.514435478	0.488563707	Not Reduced	Not applied	Mf2	-0.706310989	0.104721159	0.010966521	-0.496868671	-0.915753307	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1103300_pool3	myosin B	MyoB
